TIPO,Tem_fluxo,CicloJuros,AgendaJuros,IncorporaJuros,DataRef,Emissor,cod_Ativo,Codigo_IF,ISIN,Data Emissão,vencimento,PU_emissão,TipoJuros,pct_flutuante,spread,FormaCDI,taxa_emissão,Data_prox_juros,Data Call Inicial,Call_Periodicidade,Call_Inicio_Apos_anos,Data Call Proxima,source_file,pages_total,pages_blank,pages_used,extractor_used,leitura_ok,sanity_check,sanity_notes,debug_bloco_juros,debug_bloco_call,cod_Ativo_count,is_unico,cod_Ativo_group_index,unico_index
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ENGIA3,,BRENGIDBS0N7 Destinacao do Recurso,2020-08-25,2025-08-25,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ENGIA3.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,888,887
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ENGIA5,,BRENGIDBS0Q0 Destinacao do Recurso,2021-10-15,2031-10-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ENGIA5.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,889,888
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ENGIC4,,BRENGIDBS1D6 Debenture incentivada,2025-09-15,2032-09-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ENGIC4.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,890,889
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ENGIC5,,BRENGIDBS0T4 Destinacao do Recurso,2021-10-15,2028-10-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ENGIC5.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,891,890
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ENMTA2,,BRENMTDBS0A3 Destinacao do Recurso,2020-08-25,2025-08-25,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ENMTA2.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,892,891
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,EQPA18,,BREQPADBS0A8 Debenture incentivada,2024-12-15,2036-12-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\EQPA18.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,893,892
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,EQTL13,,BREQTLDBS036 Destinacao do Recurso,2018-10-01,2024-10-01,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\EQTL13.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,894,893
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,EQTR11,,BREQTRDBS009 Destinacao do Recurso,2019-04-15,2039-04-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\EQTR11.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,895,894
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ERDVA0,,BRERDVDBS0J7 Destinacao do Recurso,2020-07-13,2023-07-13,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ERDVA0.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,896,895
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ERDVA2,,BRERDVDBS0L3 Destinacao do Recurso,2023-06-20,2026-06-20,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ERDVA2.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,897,896
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ERDVA3,,BRERDVDBS0M1 Destinacao do Recurso,2023-10-15,2028-10-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ERDVA3.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,898,897
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ERDVB3,,BRERDVDBS0N9 Destinacao do Recurso,2023-10-15,2030-10-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ERDVB3.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,899,898
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ERDVC3,,BRERDVDBS0O7 Destinacao do Recurso,2023-10-15,2033-10-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ERDVC3.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,900,899
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ESCT12,,BRESTCDBS015 Destinacao do Recurso,2014-10-15,2019-10-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ESCT12.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,901,900
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ESTC15,,BRESTCDBS049 Destinacao do Recurso,2019-02-15,2022-02-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ESTC15.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,902,901
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ESTC25,,BRESTCDBS056 Destinacao do Recurso,2019-02-15,2024-02-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ESTC25.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,903,902
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ESULA4,,BRENERDBS0E7 Destinacao do Recurso,2020-08-25,2025-08-25,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ESULA4.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,904,903
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,ESULA6,,BRENERDBS0F4 Destinacao do Recurso,2021-10-15,2031-10-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\ESULA6.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,905,904
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,GASC23,,BRGASCDBS044 Destinacao do Recurso,2021-10-15,2033-10-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\GASC23.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,906,905
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,GGSH12,,BRGGSHDBS016 Destinacao do Recurso,2021-04-26,2026-04-26,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\GGSH12.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,907,906
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,GRRB14,,BRGRRBDBS034 Destinacao do Recurso,2019-07-15,2026-07-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\GRRB14.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,908,907
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,GRRB24,,BRGRRBDBS042 Destinacao do Recurso,2019-07-15,2029-07-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\GRRB24.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,909,908
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,HAPV11,,BRHAPVDBS006 Destinacao do Recurso,2019-07-10,2024-07-10,,DI CORRIGE O VALOR NOMINAL,109.0,,,109.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\HAPV11.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,910,909
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,HAPV12,,BRHAPVDBS022 Destinacao do Recurso,2021-10-30,2027-04-30,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\HAPV12.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,911,910
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,HAPV21,,BRHAPVDBS014 Destinacao do Recurso,2019-07-10,2026-07-10,,DI CORRIGE O VALOR NOMINAL,110.55,,,110.55,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\HAPV21.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,912,911
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,HAPV22,,BRHAPVDBS030 Destinacao do Recurso,2021-10-30,2029-04-30,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\HAPV22.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,913,912
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,HBSA12,,BRHBSADBS028 Destinacao do Recurso,2022-07-20,2027-07-20,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\HBSA12.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,914,913
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,IGSN15,,BRIGSNDBS044 Destinacao do Recurso,2020-07-15,2034-07-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\IGSN15.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,916,915
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,IOCH18,,BRMYPKDBS066 Destinacao do Recurso,2018-03-26,2023-03-26,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\IOCH18.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,917,916
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,IOCH29,,BRMYPKDBS074 Destinacao do Recurso,2019-02-11,2026-02-11,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\IOCH29.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,918,917
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,JEFP12,,BRJEFPDBS015 Debenture incentivada,2024-12-26,2029-01-26,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\JEFP12.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,920,919
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,JHSFA1,,BRJHSFDBS079 Destinacao do Recurso,2022-01-21,2027-01-21,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\JHSFA1.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,921,920
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,JSLGA5,,BRJSLGDBS0M4 Destinacao do Recurso,2021-10-20,2028-10-20,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\JSLGA5.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,922,921
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,KLBNA2,,BRKLBNDBS004 Destinacao do Recurso,2019-03-19,2029-03-19,,DI CORRIGE O VALOR NOMINAL,114.65,,,114.65,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\KLBNA2.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,923,922
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,KLBNA5,,BRKLBNDBS087 Debenture incentivada,2024-08-15,2039-08-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\KLBNA5.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,924,923
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LAME29,,BRLAMEDBS0C2 Destinacao do Recurso,2014-06-25,2021-06-25,,DI CORRIGE O VALOR NOMINAL,113.0,,,113.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LAME29.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,925,924
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LAMEA1,,BRLAMEDBS0E8 Destinacao do Recurso,2017-04-15,2022-04-15,,DI CORRIGE O VALOR NOMINAL,115.0,,,115.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LAMEA1.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,926,925
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LAMEA3,,BRLAMEDBS0H1 Destinacao do Recurso,2019-01-10,2026-01-10,,DI CORRIGE O VALOR NOMINAL,116.7,,,116.7,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LAMEA3.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,928,927
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LAMEA6,,BRLAMEDBS0K5 Destinacao do Recurso,2020-09-15,2030-10-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LAMEA6.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,929,928
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LAMEA7,,BRAMERDBS099 Destinacao do Recurso,2022-07-08,2033-07-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LAMEA7.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,930,929
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LCAMA9,,BRLCAMDBS0O9 Destinacao do Recurso,2020-12-15,2026-01-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LCAMA9.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,932,931
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LCAMB2,,BRLCAMDBS0P6 Destinacao do Recurso,2021-05-20,2028-05-20,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LCAMB2.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,933,932
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LCAMB3,,BRLCAMDBS0G5 Destinacao do Recurso,2017-08-28,2022-08-28,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LCAMB3.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,934,933
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LCAMC3,,BRLCAMDBS0T8 Destinacao do Recurso,2022-04-15,2027-04-15,,DI ,100.0,,%CDI,100.0,,2022-10-15,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LCAMC3.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,935,934
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LCAMD3,,BRLCAMDBS0U6 Destinacao do Recurso,2022-04-15,2029-04-15,,DI ,,,,,,2022-10-15,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LCAMD3.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,936,935
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BANCO ABC BRASIL SA CPF,LFSC24001P6,,,,,, ,,,,,,2029-04-16,,,2029-04-16,"Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\lf, lfsc, lfsn\LFSC24001P6.pdf",1,0,1,debug_text,True,PARTIAL,missing: datas,Juros a partir de Juros a cada Periocidade dos Juros Pagamento de Juros Periodicos 16/04/2025 12 meses Constante Fluxo da,/,1,True,1227,1225
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LIGH1B,,BRLIGHDBS0W7 Destinacao do Recurso,2021-01-15,2025-01-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LIGH1B.PDF,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1326,1324
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LIGHA6,,BRLIGHDBS0M8 Destinacao do Recurso,2019-04-15,2022-04-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LIGHA6.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1327,1325
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LIGHB6,,BRLIGHDBS0N6 Destinacao do Recurso,2019-04-15,2024-04-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LIGHB6.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1328,1326
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LIGHC6,,BRLIGHDBS0O4 Destinacao do Recurso,2019-04-15,2025-04-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LIGHC6.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1329,1327
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LLIS17,,BRLLISDBS063 Destinacao do Recurso,2017-11-27,2020-11-27,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LLIS17.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1330,1328
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LLIS18,,BRLLISDBS071 Destinacao do Recurso,2018-06-20,2021-06-20,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LLIS18.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1331,1329
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LLIS20,,BRLLISDBS0A3 Destinacao do Recurso,2019-03-20,2023-03-20,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LLIS20.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1332,1330
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LLISB1,,BRLLISDBS0C9 Destinacao do Recurso,2020-06-04,2025-06-30,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LLISB1.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1333,1331
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LLISB2,,BRLLISDBS0D7 Destinacao do Recurso,2020-06-04,2025-06-30,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LLISB2.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1334,1332
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LORT19,,BRRENTDBS0A8 Destinacao do Recurso,2015-04-30,2021-04-30,,DI CORRIGE O VALOR NOMINAL,113.2,,,113.2,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LORT19.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1336,1334
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LORTA,,BRRENTDBS0K7 Destinacao do Recurso,2021-03-15,2031-03-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LORTA.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1337,1335
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LORTA7,,BRRENTDBS0K7 Destinacao do Recurso,2021-03-15,2031-03-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LORTA7.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1338,1336
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LORTA9,,BRRENTDBS0M3 Destinacao do Recurso,2022-02-25,2027-02-25,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LORTA9.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1339,1337
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LORTB9,,BRRENTDBS0N1 Destinacao do Recurso,2022-02-25,2029-02-25,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LORTB9.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1340,1338
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,LORTD4,,BRRENTDBS0H3 Destinacao do Recurso,2018-09-18,2026-09-18,,DI CORRIGE O VALOR NOMINAL,112.32,,,112.32,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\LORTD4.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1341,1339
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,MATD11,,BRMATDDBS006 Destinacao do Recurso,2021-11-03,2028-11-03,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\MATD11.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1342,1340
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,MEAL11,,BRMEALDBS001 Destinacao do Recurso,2019-03-15,2024-03-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\MEAL11.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1343,1341
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,MEAL12,,BRMEALDBS027 Destinacao do Recurso,2019-09-10,2025-09-10,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\MEAL12.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1344,1342
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,MEAL21,,BRMEALDBS019 Destinacao do Recurso,2019-03-15,2026-03-15,,DI CORRIGE O VALOR NOMINAL,100.0,,,100.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\MEAL21.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1345,1343
DE,BULLET,BULLET,,DESCONHECIDO,2025-10-17,,MGPRA0,,BRMGPRDBS076 Debenture incentivada,2025-09-15,2042-03-15,,IPCA CORRIGE O VALOR NOMINAL,,,IPCA,,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\MGPRA0.pdf,1,0,1,debug_text,True,PARTIAL,missing: emissor,,,1,True,1346,1344
